run_id,workflow_name,status,conclusion,created_at,updated_at,wall_clock_seconds,wall_clock_minutes,exec_seconds,exec_minutes,queue_seconds,queue_minutes,first_job_started,last_job_completed,head_branch,event,pr_number,label_group
23295712926,MZ-CI,completed,cancelled,2026-03-19T12:51:23Z,2026-03-19T12:51:25Z,2,0.0,0,0.0,0,0.0,,,copilot/add-retry-analyzer-for-tests,pull_request,6124,mz-autotest+pe-autotest
23293961914,MZ-CI,completed,success,2026-03-19T12:04:08Z,2026-03-19T13:58:49Z,6881,114.7,6876,114.6,4,0.1,2026-03-19T12:04:12Z,2026-03-19T13:58:48Z,copilot/update-copilot-instructions,pull_request,5736,mz-autotest+pe-autotest
23293771800,MZ-CI,completed,cancelled,2026-03-19T11:58:47Z,2026-03-19T11:58:50Z,3,0.1,1,0.0,1,0.0,2026-03-19T11:58:48Z,2026-03-19T11:58:49Z,copilot/add-retry-analyzer-for-tests,pull_request,6124,mz-autotest+pe-autotest
23293771751,MZ-CI,completed,cancelled,2026-03-19T11:58:47Z,2026-03-19T12:46:25Z,2858,47.6,2852,47.5,5,0.1,2026-03-19T11:58:52Z,2026-03-19T12:46:24Z,copilot/add-retry-analyzer-for-tests,pull_request,6124,mz-autotest+pe-autotest
23293607327,MZ-CI,completed,cancelled,2026-03-19T11:54:02Z,2026-03-19T12:51:26Z,3444,57.4,297,5.0,3146,52.4,2026-03-19T12:46:28Z,2026-03-19T12:51:25Z,copilot/add-retry-analyzer-for-tests,pull_request,6124,mz-autotest+pe-autotest
23287697969,MZ-CI,completed,success,2026-03-19T09:10:28Z,2026-03-19T10:54:01Z,6213,103.5,6209,103.5,3,0.1,2026-03-19T09:10:31Z,2026-03-19T10:54:00Z,copilot/update-copilot-instructions,pull_request,5736,mz-autotest+pe-autotest
23278460880,MZ-CI,completed,success,2026-03-19T03:29:44Z,2026-03-19T05:10:06Z,6022,100.4,6017,100.3,4,0.1,2026-03-19T03:29:48Z,2026-03-19T05:10:05Z,bugfix/t-avengers-XE-23484-fix-rest-server-response-header,pull_request,6145,mz-autotest+pe-autotest
23250844329,MZ-CI,completed,failure,2026-03-18T14:51:23Z,2026-03-18T15:07:57Z,994,16.6,988,16.5,5,0.1,2026-03-18T14:51:28Z,2026-03-18T15:07:56Z,feature/t-babelfish-mz94-dev-XE-22629-enable-changing-version,pull_request,6135,mz-autotest+pe-autotest
23250064427,MZ-CI,completed,success,2026-03-18T14:35:26Z,2026-03-18T16:29:35Z,6849,114.2,6843,114.0,5,0.1,2026-03-18T14:35:31Z,2026-03-18T16:29:34Z,t-babelfish-XE-20586-admin-profile-issue-mz95,pull_request,5983,mz-autotest+pe-autotest
23242725071,MZ-CI,completed,cancelled,2026-03-18T11:35:01Z,2026-03-18T11:35:03Z,2,0.0,0,0.0,0,0.0,,,bugfix/t-avengers-XE-23484-fix-rest-server-response-header,pull_request,6145,mz-autotest+pe-autotest
23242725006,MZ-CI,completed,cancelled,2026-03-18T11:35:01Z,2026-03-18T11:35:04Z,3,0.1,1,0.0,1,0.0,2026-03-18T11:35:02Z,2026-03-18T11:35:03Z,bugfix/t-avengers-XE-23484-fix-rest-server-response-header,pull_request,6145,mz-autotest+pe-autotest
23242725088,MZ-CI,completed,success,2026-03-18T11:35:01Z,2026-03-18T13:18:05Z,6184,103.1,6178,103.0,6,0.1,2026-03-18T11:35:07Z,2026-03-18T13:18:05Z,bugfix/t-avengers-XE-23484-fix-rest-server-response-header,pull_request,6145,mz-autotest+pe-autotest
23242046736,MZ-CI,completed,cancelled,2026-03-18T11:16:07Z,2026-03-18T11:16:09Z,2,0.0,0,0.0,0,0.0,,,copilot/add-retry-analyzer-for-tests,pull_request,6124,mz-autotest+pe-autotest
23242046855,MZ-CI,completed,success,2026-03-18T11:16:07Z,2026-03-18T12:54:06Z,5879,98.0,5870,97.8,8,0.1,2026-03-18T11:16:15Z,2026-03-18T12:54:05Z,copilot/add-retry-analyzer-for-tests,pull_request,6124,mz-autotest+pe-autotest
23242032238,MZ-CI,completed,cancelled,2026-03-18T11:15:43Z,2026-03-18T11:16:11Z,28,0.5,11,0.2,16,0.3,2026-03-18T11:15:59Z,2026-03-18T11:16:10Z,copilot/add-retry-analyzer-for-tests,pull_request,6124,mz-autotest+pe-autotest
23241993194,MZ-CI,completed,cancelled,2026-03-18T11:14:38Z,2026-03-18T11:15:57Z,79,1.3,72,1.2,6,0.1,2026-03-18T11:14:44Z,2026-03-18T11:15:56Z,copilot/add-retry-analyzer-for-tests,pull_request,6124,mz-autotest+pe-autotest
23241983509,MZ-CI,completed,cancelled,2026-03-18T11:14:22Z,2026-03-18T11:14:42Z,20,0.3,15,0.2,4,0.1,2026-03-18T11:14:26Z,2026-03-18T11:14:41Z,copilot/add-retry-analyzer-for-tests,pull_request,6124,mz-autotest+pe-autotest
