run_id,workflow_name,status,conclusion,created_at,updated_at,wall_clock_seconds,wall_clock_minutes,exec_seconds,exec_minutes,queue_seconds,queue_minutes,first_job_started,last_job_completed,head_branch,event,pr_number,label_group
23630326295,MZ-CI,completed,success,2026-03-27T03:53:56Z,2026-03-27T04:07:35Z,819,13.7,814,13.6,4,0.1,2026-03-27T03:54:00Z,2026-03-27T04:07:34Z,feature/t-avengers-mz91-dev-xe-13479-migrate-sapcc-autotest-out,pull_request,5897,mz-autotest
23615801872,MZ-CI,completed,success,2026-03-26T20:12:54Z,2026-03-26T21:55:15Z,6141,102.3,6108,101.8,32,0.5,2026-03-26T20:13:26Z,2026-03-26T21:55:14Z,fix/cyclonedx-bom-config-resolution,pull_request,6178,mz-autotest
23613786213,MZ-CI,completed,cancelled,2026-03-26T19:25:35Z,2026-03-26T20:13:22Z,2867,47.8,2835,47.2,31,0.5,2026-03-26T19:26:06Z,2026-03-26T20:13:21Z,fix/cyclonedx-bom-config-resolution,pull_request,6178,mz-autotest
23612536388,MZ-CI,completed,cancelled,2026-03-26T18:55:44Z,2026-03-26T19:26:02Z,1818,30.3,1813,30.2,4,0.1,2026-03-26T18:55:48Z,2026-03-26T19:26:01Z,fix/cyclonedx-bom-config-resolution,pull_request,6178,mz-autotest
23601729853,MZ-CI,completed,success,2026-03-26T15:07:12Z,2026-03-26T15:22:14Z,902,15.0,832,13.9,70,1.2,2026-03-26T15:08:22Z,2026-03-26T15:22:14Z,t-jaws-XE-18964-aggprofile-layout,pull_request,6179,mz-autotest
23601641080,MZ-CI,completed,cancelled,2026-03-26T15:05:21Z,2026-03-26T15:08:18Z,177,3.0,172,2.9,5,0.1,2026-03-26T15:05:26Z,2026-03-26T15:08:18Z,t-jaws-XE-18964-aggprofile-layout,pull_request,6179,mz-autotest
23598669897,MZ-CI,completed,failure,2026-03-26T14:06:20Z,2026-03-26T15:50:44Z,6264,104.4,6233,103.9,30,0.5,2026-03-26T14:06:50Z,2026-03-26T15:50:43Z,fix/cyclonedx-bom-config-resolution,pull_request,6178,mz-autotest
23597474612,MZ-CI,completed,cancelled,2026-03-26T13:41:27Z,2026-03-26T14:06:47Z,1520,25.3,1441,24.0,78,1.3,2026-03-26T13:42:45Z,2026-03-26T14:06:46Z,fix/cyclonedx-bom-config-resolution,pull_request,6178,mz-autotest
23596813778,MZ-CI,completed,success,2026-03-26T13:27:31Z,2026-03-26T15:05:48Z,5897,98.3,5891,98.2,5,0.1,2026-03-26T13:27:36Z,2026-03-26T15:05:47Z,t-babelfish/XE-21774-kafka-agent-aborts-2,pull_request,6155,mz-autotest
23596635553,MZ-CI,completed,cancelled,2026-03-26T13:23:34Z,2026-03-26T13:42:42Z,1148,19.1,1115,18.6,32,0.5,2026-03-26T13:24:06Z,2026-03-26T13:42:41Z,fix/cyclonedx-bom-config-resolution,pull_request,6178,mz-autotest
23594768081,MZ-CI,completed,cancelled,2026-03-26T12:40:06Z,2026-03-26T13:24:03Z,2637,44.0,2631,43.9,5,0.1,2026-03-26T12:40:11Z,2026-03-26T13:24:02Z,fix/cyclonedx-bom-config-resolution,pull_request,6178,mz-autotest
23594733936,MZ-CI,completed,cancelled,2026-03-26T12:39:20Z,2026-03-26T12:40:08Z,48,0.8,44,0.7,4,0.1,2026-03-26T12:39:24Z,2026-03-26T12:40:08Z,fix/cyclonedx-bom-config-resolution,pull_request,6178,mz-autotest
